user_id,product_id,timestamp,session_id,interaction_type,device_type,location,price,discount,product_category,brand,user_age,user_gender,loyalty_score,previous_purchase_count,avg_purchase_value,search_keywords,rating,purchase
U0635,P1866,2024-06-17 05:04:00,S3535,click,mobile,Chicago,358.86,25,Beauty,Sony,34,Female,54,39,234.6,makeup kit,3.0,0
U0656,P1708,2024-03-18 11:30:00,S7223,add_to_cart,mobile,Houston,190.58,5,Home,Sony,57,Female,9,38,197.81,running shoes,3.0,0
U1389,P0253,2024-05-07 08:20:00,S2205,view,desktop,Houston,258.45,20,Apparel,Apple,30,Male,23,9,218.71,makeup kit,3.0,0
U0380,P1920,2024-12-13 03:13:00,S4892,view,mobile,Los Angeles,147.8,5,Sports,Sony,59,Female,46,9,147.39,blender,,0
U0091,P1412,2024-10-17 20:44:00,S7654,click,mobile,Chicago,424.59,15,Apparel,LG,24,Male,7,28,265.33,laptop,,0
U4164,P1433,2024-10-02 20:14:00,S0270,add_to_cart,mobile,New York,253.41,10,Sports,Adidas,26,Female,0,0,165.86,wireless earphones,,0
U1180,P0202,2024-07-03 20:42:00,S7695,click,desktop,New York,442.2,5,Apparel,LG,39,Female,86,32,197.37,running shoes,,0
U4143,P0397,2024-10-01 06:43:00,S3618,view,tablet,Houston,21.49,25,Beauty,Adidas,32,Female,77,0,282.28,basketball,,0
U4362,P0327,2024-03-03 01:21:00,S6836,view,mobile,Miami,216.45,15,Apparel,Adidas,19,Other,81,45,93.3,laptop,2.0,0
U3325,P0029,2024-01-13 07:33:00,S7666,click,mobile,Los Angeles,308.9,30,Electronics,Nike,27,Female,29,49,116.19,smartphone,3.0,0
U4797,P0472,2024-06-22 00:34:00,S7155,click,desktop,Los Angeles,75.39,20,Electronics,Apple,36,Male,32,15,216.47,blender,4.0,0
U1362,P0271,2024-06-14 05:34:00,S8641,click,mobile,Miami,272.21,0,Electronics,Apple,48,Male,9,5,236.35,laptop,4.0,0
U3765,P0012,2024-11-29 14:45:00,S1423,view,mobile,Los Angeles,285.86,15,Apparel,Sony,63,Female,31,6,60.52,wireless earphones,,0
U3780,P1767,2024-12-18 08:58:00,S5813,view,mobile,Chicago,145.05,10,Beauty,Apple,58,Male,37,18,214.36,smartphone,,0
U2875,P0352,2024-10-25 18:47:00,S7785,view,desktop,Houston,409.41,0,Beauty,Puma,27,Female,69,37,297.1,wireless earphones,2.0,0
U4954,P0347,2024-08-14 23:00:00,S2979,click,tablet,Miami,209.55,0,Apparel,Adidas,20,Female,81,38,208.26,wireless earphones,1.0,0
U4624,P1921,2024-10-07 18:13:00,S1258,view,desktop,New York,475.11,20,Electronics,Nike,40,Male,24,29,14.24,makeup kit,,0
U3236,P0362,2024-03-12 18:14:00,S8766,add_to_cart,mobile,Los Angeles,213.24,10,Beauty,Samsung,60,Male,2,17,291.96,basketball,3.0,0
U4115,P1578,2024-08-17 00:42:00,S7764,view,desktop,Los Angeles,139.52,0,Home,LG,41,Female,79,47,50.63,running shoes,,0
U0807,P0480,2024-03-10 23:33:00,S5969,click,mobile,Los Angeles,394.35,20,Apparel,Samsung,59,Female,31,42,186.78,makeup kit,,0
U1013,P1697,2024-07-13 09:52:00,S5210,view,mobile,Miami,77.94,10,Electronics,Sony,59,Female,50,10,144.8,blender,,0
U1061,P1123,2024-04-26 06:23:00,S8010,view,desktop,Houston,29.71,10,Beauty,Nike,57,Female,51,2,59.07,wireless earphones,,0
U3875,P0896,2024-05-02 16:19:00,S3520,purchase,desktop,Los Angeles,441.41,25,Home,Sony,24,Male,83,1,244.22,laptop,,1
U3558,P1632,2024-10-05 08:27:00,S5488,click,mobile,Houston,495.1,10,Beauty,Puma,54,Male,48,6,137.75,wireless earphones,3.0,0
U3253,P0861,2024-09-22 16:40:00,S4880,view,desktop,Los Angeles,154.89,0,Electronics,Nike,52,Male,39,12,57.26,blender,,0
U2655,P0806,2024-06-13 06:26:00,S0407,click,mobile,Chicago,323.49,30,Apparel,Apple,52,Male,8,26,100.86,blender,3.0,0
U1110,P0416,2024-04-17 12:17:00,S4951,click,mobile,New York,437.61,0,Sports,Sony,21,Female,97,39,167.81,wireless earphones,3.0,0
U4215,P0574,2024-11-29 10:16:00,S4173,click,mobile,New York,473.16,25,Home,Samsung,34,Male,14,35,174.65,sofa,5.0,0
U0646,P0123,2024-07-22 15:38:00,S0082,click,mobile,Miami,137.9,10,Sports,Puma,24,Male,58,7,127.74,makeup kit,4.0,0
U3899,P0854,2024-04-23 19:39:00,S9963,click,mobile,New York,138.54,25,Home,Apple,41,Female,77,12,208.57,sofa,4.0,0
U1219,P0757,2024-03-13 04:36:00,S4985,add_to_cart,mobile,Los Angeles,411.4,10,Electronics,Nike,22,Female,24,23,89.07,laptop,,0
U3471,P0647,2024-06-12 19:34:00,S0300,click,mobile,New York,46.83,25,Electronics,Apple,37,Female,63,7,59.84,laptop,1.0,0
U0945,P1248,2024-08-28 23:52:00,S7508,view,desktop,Chicago,148.15,20,Home,Puma,20,Male,24,13,65.93,basketball,,0
U1642,P0793,2024-06-07 19:24:00,S7115,add_to_cart,mobile,New York,492.99,10,Sports,Nike,23,Male,20,36,223.37,running shoes,3.0,0
U1455,P0966,2024-10-13 21:54:00,S6936,view,desktop,Chicago,38.53,10,Apparel,Apple,25,Female,60,15,72.41,wireless earphones,,0
U2757,P1015,2024-10-13 15:20:00,S2760,click,desktop,Los Angeles,332.68,0,Apparel,Apple,56,Male,7,16,17.38,sofa,,0
U4649,P1025,2024-02-27 05:55:00,S1952,view,mobile,Miami,459.48,5,Electronics,Apple,52,Female,52,39,59.96,running shoes,3.0,0
U1108,P0817,2024-12-05 08:03:00,S5335,view,desktop,New York,242.37,25,Electronics,Samsung,45,Male,41,34,168.72,wireless earphones,2.0,0
U0278,P1708,2024-05-11 21:54:00,S2563,click,tablet,Houston,204.71,10,Apparel,Apple,59,Male,41,40,31.85,blender,,0
U4084,P1536,2024-07-06 21:17:00,S6919,view,tablet,Chicago,202.97,5,Home,Apple,45,Female,4,42,143.64,blender,,0
U2555,P1861,2024-03-29 22:42:00,S0654,click,desktop,Los Angeles,296.87,30,Apparel,LG,50,Female,89,25,81.05,makeup kit,1.0,0
U2423,P1189,2024-09-04 12:29:00,S9971,view,mobile,Los Angeles,207.57,25,Beauty,Sony,32,Female,59,49,289.88,makeup kit,1.0,0
U0603,P0098,2024-12-11 12:14:00,S8437,view,mobile,Chicago,149.14,25,Home,Sony,45,Male,33,28,114.5,laptop,,0
U0958,P1849,2024-08-22 22:35:00,S5843,add_to_cart,mobile,Miami,405.89,0,Apparel,Adidas,32,Male,35,20,27.4,laptop,1.0,0
U4814,P1461,2024-12-06 09:44:00,S8396,click,desktop,Chicago,325.2,10,Home,Adidas,36,Other,43,45,66.22,smartphone,,0
U4746,P1985,2024-09-21 10:39:00,S6543,view,mobile,New York,121.86,30,Apparel,Nike,27,Female,83,1,180.03,wireless earphones,,0
U0970,P0910,2024-02-05 16:44:00,S8252,click,tablet,Los Angeles,253.69,30,Apparel,Puma,37,Female,19,41,197.15,sofa,2.0,0
U1403,P0877,2024-12-30 11:11:00,S6968,view,mobile,Miami,143.72,10,Home,Puma,51,Female,57,38,171.03,laptop,,0
U2195,P1618,2024-04-20 12:54:00,S9681,view,mobile,New York,178.06,25,Home,Puma,39,Female,41,47,14.74,wireless earphones,1.0,0
U3675,P0970,2024-08-26 18:50:00,S5264,view,tablet,Chicago,10.17,0,Electronics,Nike,20,Male,28,2,205.9,basketball,4.0,0
U2136,P1431,2024-11-30 23:29:00,S0667,view,mobile,New York,340.51,5,Electronics,Sony,20,Other,6,38,218.73,laptop,3.0,0
U2603,P1586,2024-07-04 04:10:00,S3034,click,desktop,Los Angeles,281.07,25,Home,Nike,50,Male,67,20,286.03,makeup kit,2.0,0
U0795,P1090,2024-03-12 10:18:00,S5593,view,desktop,Los Angeles,232.13,10,Home,Apple,55,Female,83,45,104.71,blender,3.0,0
U2696,P0499,2024-09-29 20:13:00,S9278,click,mobile,Los Angeles,245.59,25,Apparel,Puma,44,Male,54,21,277.73,blender,4.0,0
U1873,P1238,2024-12-08 12:26:00,S8868,view,mobile,Miami,384.22,5,Home,Puma,60,Male,33,36,232.76,makeup kit,2.0,0
U2076,P1306,2024-04-30 06:40:00,S1572,add_to_cart,mobile,Los Angeles,58.82,0,Home,Adidas,50,Male,15,17,263.99,blender,,0
U2604,P1943,2024-10-17 20:01:00,S0398,click,desktop,Chicago,236.4,5,Beauty,Adidas,59,Male,39,32,56.33,sofa,,0
U3691,P1044,2024-06-05 00:18:00,S9464,view,desktop,Houston,228.98,20,Home,Adidas,62,Female,3,49,82.94,basketball,,0
U0475,P1951,2024-08-16 23:30:00,S5725,add_to_cart,mobile,Los Angeles,47.74,5,Apparel,Sony,20,Female,2,34,213.61,running shoes,2.0,0
U3553,P1077,2024-12-19 02:29:00,S1011,click,desktop,Houston,129.02,25,Electronics,Adidas,62,Male,0,1,62.41,sofa,3.0,0
U4504,P1231,2024-11-02 07:20:00,S0108,view,desktop,New York,85.59,10,Electronics,Nike,56,Other,17,44,191.25,sofa,3.0,0
U2688,P0483,2024-04-21 01:48:00,S5016,view,mobile,Miami,124.59,30,Beauty,Apple,55,Female,73,30,263.76,smartphone,4.0,0
U2050,P1216,2024-07-06 04:21:00,S3617,view,mobile,Chicago,106.29,5,Home,Samsung,20,Male,77,27,294.19,basketball,,0
U0146,P1914,2024-05-26 14:18:00,S2606,view,mobile,Miami,81.96,5,Home,Samsung,20,Female,58,8,116.35,wireless earphones,3.0,0
U4559,P0061,2024-12-04 09:16:00,S3866,add_to_cart,mobile,Houston,199.22,30,Beauty,Puma,32,Male,67,39,132.67,smartphone,3.0,0
U1149,P1543,2024-12-28 07:33:00,S7289,view,desktop,Miami,173.62,30,Apparel,Apple,28,Female,20,9,197.84,basketball,,0
U3261,P0703,2024-04-03 19:46:00,S4721,add_to_cart,mobile,Los Angeles,393.9,20,Apparel,Sony,64,Female,62,25,98.83,makeup kit,4.0,0
U4100,P1244,2024-10-29 01:40:00,S4084,view,desktop,Houston,192.21,15,Home,Puma,57,Male,67,3,56.27,makeup kit,5.0,0
U4815,P0156,2024-12-26 20:33:00,S9219,click,desktop,Houston,56.68,0,Electronics,Sony,41,Male,48,8,176.79,blender,4.0,0
U0461,P0023,2024-04-07 16:06:00,S9969,click,mobile,Chicago,280.51,30,Sports,Puma,47,Other,11,37,239.7,smartphone,2.0,0
U1402,P1206,2024-11-22 04:50:00,S3245,click,desktop,Chicago,264.38,20,Electronics,Adidas,64,Female,38,12,59.43,makeup kit,4.0,0
U0229,P1299,2024-06-14 05:52:00,S7042,view,desktop,Miami,309.65,30,Electronics,Adidas,31,Male,98,49,262.16,sofa,,0
U1388,P0905,2024-04-11 00:37:00,S4075,view,mobile,Los Angeles,268.11,0,Home,Nike,52,Male,48,46,235.7,wireless earphones,1.0,0
U4514,P0836,2024-05-31 03:58:00,S5092,view,desktop,Miami,446.13,30,Home,Nike,24,Male,57,36,243.41,smartphone,,0
U2779,P1193,2024-08-28 02:07:00,S4914,view,mobile,Chicago,96.68,20,Apparel,Samsung,55,Female,64,29,152.39,smartphone,,0
U1453,P0943,2024-10-14 16:52:00,S4390,view,tablet,Miami,180.94,15,Apparel,Adidas,23,Male,62,13,212.47,basketball,,0
U1139,P0007,2024-09-06 13:10:00,S7242,view,mobile,New York,498.31,30,Apparel,Samsung,37,Female,34,3,106.27,running shoes,,0
U1631,P1047,2024-10-04 23:49:00,S4868,click,mobile,Los Angeles,233.15,20,Home,Sony,27,Male,44,4,282.78,running shoes,4.0,0
U3082,P1447,2024-02-21 10:44:00,S1391,view,mobile,Houston,87.09,15,Electronics,Sony,26,Male,47,38,204.37,wireless earphones,2.0,0
U3448,P0388,2024-05-21 03:19:00,S9352,view,mobile,Los Angeles,228.4,25,Beauty,Apple,25,Female,85,32,29.28,makeup kit,,0
U0211,P0685,2024-03-27 05:40:00,S9848,view,mobile,Houston,383.84,30,Home,Apple,42,Male,45,3,220.49,blender,,0
U4972,P1327,2024-11-13 07:27:00,S3474,view,mobile,Chicago,53.4,10,Beauty,Apple,46,Female,6,0,166.59,sofa,,0
U4465,P0199,2024-11-14 17:03:00,S7440,purchase,desktop,Los Angeles,303.59,15,Beauty,Apple,41,Male,62,40,80.93,smartphone,,1
U1807,P0586,2024-04-15 20:09:00,S3615,view,mobile,Los Angeles,342.38,15,Sports,LG,43,Female,30,17,90.14,wireless earphones,3.0,0
U4233,P0372,2024-02-11 07:48:00,S0558,click,mobile,New York,93.16,0,Beauty,Adidas,29,Male,68,20,62.49,makeup kit,4.0,0
U2492,P1217,2024-02-27 02:14:00,S6461,add_to_cart,mobile,Chicago,147.05,25,Electronics,LG,20,Female,76,43,114.99,makeup kit,,0
U2070,P0205,2024-01-12 18:33:00,S6317,view,tablet,Los Angeles,198.37,20,Beauty,Samsung,18,Male,60,3,186.22,wireless earphones,5.0,0
U2152,P0183,2024-07-21 16:15:00,S2673,click,desktop,Houston,475.31,15,Beauty,Samsung,44,Male,40,34,26.62,makeup kit,,0
U3922,P1604,2024-10-12 23:53:00,S3953,view,desktop,New York,17.47,15,Sports,Nike,33,Female,77,40,198.13,smartphone,,0
U0172,P0618,2024-08-20 02:12:00,S6971,click,mobile,Miami,385.66,15,Sports,Adidas,36,Male,73,12,111.56,blender,3.0,0
U2684,P1465,2024-11-22 14:34:00,S4773,click,mobile,Houston,261.44,25,Electronics,Adidas,32,Male,82,23,95.35,blender,,0
U4492,P1854,2024-09-12 14:44:00,S9540,view,mobile,Houston,307.6,0,Apparel,Sony,23,Female,35,18,191.31,laptop,,0
U3433,P1378,2024-02-20 13:11:00,S1511,view,desktop,Houston,201.12,10,Apparel,Sony,40,Male,46,32,168.12,sofa,,0
U1664,P1329,2024-06-20 18:34:00,S7062,click,desktop,Houston,431.67,30,Sports,Adidas,33,Female,54,27,12.61,running shoes,3.0,0
U4954,P1390,2024-06-21 10:35:00,S0995,click,desktop,New York,190.16,0,Sports,Apple,26,Male,96,35,249.91,smartphone,,0
U2208,P0965,2024-05-05 10:58:00,S8683,view,mobile,New York,382.57,0,Apparel,Apple,25,Male,1,22,91.18,wireless earphones,,0
U3003,P1479,2024-08-03 08:41:00,S0630,view,desktop,Los Angeles,429.42,30,Electronics,Apple,54,Female,65,2,87.29,running shoes,,0
U3786,P1781,2024-02-16 17:59:00,S1020,click,tablet,New York,292.0,0,Beauty,Apple,54,Male,8,24,105.92,makeup kit,,0
U1379,P1167,2024-10-02 07:28:00,S8411,click,desktop,Chicago,130.05,10,Sports,Nike,42,Male,0,42,297.65,smartphone,,0
U4272,P1808,2024-03-10 08:56:00,S1215,view,mobile,Chicago,120.56,15,Apparel,Nike,53,Female,78,46,35.61,laptop,1.0,0
U0821,P1519,2024-11-08 09:19:00,S3476,view,desktop,New York,167.63,30,Home,Sony,35,Male,37,14,36.1,laptop,3.0,0
U1462,P1182,2024-07-08 01:56:00,S9816,click,mobile,Houston,160.2,30,Electronics,Nike,24,Male,22,36,163.64,sofa,,0
U0361,P1915,2024-09-05 21:59:00,S6643,view,desktop,Houston,84.01,25,Sports,Apple,40,Male,40,43,238.94,makeup kit,4.0,0
U1705,P1245,2024-09-20 11:30:00,S5131,view,desktop,Chicago,471.81,30,Apparel,Samsung,41,Male,6,20,149.53,running shoes,,0
U4931,P0508,2024-06-11 04:11:00,S6263,view,mobile,Los Angeles,73.37,15,Sports,Samsung,56,Male,9,3,80.34,smartphone,,0
U4023,P0415,2024-01-31 08:48:00,S3686,click,mobile,Los Angeles,179.03,20,Electronics,Apple,27,Female,99,8,102.15,wireless earphones,3.0,0
U0606,P0263,2024-11-15 23:31:00,S8821,view,mobile,New York,218.01,0,Apparel,Apple,22,Other,100,32,126.52,wireless earphones,2.0,0
U3817,P1798,2024-10-13 12:03:00,S6266,purchase,tablet,Miami,430.16,10,Apparel,LG,57,Male,25,36,209.84,basketball,,1
U2796,P1878,2024-08-14 02:29:00,S8805,click,mobile,Houston,96.41,30,Sports,Nike,52,Male,97,30,62.28,wireless earphones,2.0,0
U2569,P0448,2024-04-07 03:58:00,S2606,view,desktop,Los Angeles,486.34,10,Home,Apple,51,Male,80,20,251.39,smartphone,2.0,0
U4401,P1349,2024-07-31 23:25:00,S4824,view,desktop,New York,345.99,25,Sports,Puma,41,Female,22,7,133.89,running shoes,4.0,0
U0430,P0444,2024-10-15 22:22:00,S9669,add_to_cart,desktop,Miami,155.96,30,Home,LG,53,Female,15,46,265.8,smartphone,3.0,0
U2772,P0746,2024-11-24 12:57:00,S6148,view,desktop,Miami,22.7,5,Beauty,Apple,40,Male,58,22,124.97,smartphone,,0
U3672,P1133,2024-06-20 18:13:00,S7252,view,mobile,New York,93.24,0,Electronics,Sony,26,Male,93,20,138.98,basketball,,0
U0364,P1065,2024-01-01 09:26:00,S6544,click,mobile,New York,184.19,0,Electronics,Sony,47,Female,57,29,176.62,laptop,,0
U2381,P1086,2024-06-02 09:26:00,S9782,add_to_cart,mobile,Chicago,86.92,15,Electronics,Adidas,18,Other,15,46,69.27,wireless earphones,,0
U1683,P1231,2024-03-08 08:59:00,S3262,view,mobile,Houston,208.17,20,Sports,LG,47,Female,9,34,174.24,wireless earphones,,0
U4081,P1805,2024-08-25 12:29:00,S2811,view,tablet,Houston,421.06,15,Beauty,Adidas,25,Male,36,32,60.61,sofa,,0
U0081,P0645,2024-02-02 05:49:00,S9521,view,tablet,Houston,115.78,30,Apparel,LG,64,Female,79,6,10.1,makeup kit,,0
U4884,P0086,2024-05-05 22:43:00,S3734,click,mobile,New York,130.24,20,Sports,LG,42,Male,10,39,137.17,running shoes,3.0,0
U1447,P1122,2024-08-08 06:44:00,S9763,click,mobile,Chicago,264.66,25,Apparel,LG,62,Male,55,21,80.83,blender,,0
U3343,P0051,2024-01-08 07:24:00,S2999,add_to_cart,mobile,Chicago,319.82,30,Beauty,Adidas,33,Other,73,45,103.57,makeup kit,,0
U1272,P1737,2024-12-09 06:08:00,S2673,add_to_cart,desktop,Chicago,28.87,25,Apparel,Nike,18,Female,8,49,223.16,wireless earphones,1.0,0
U4552,P0463,2024-04-02 02:32:00,S7920,view,desktop,Los Angeles,87.43,30,Sports,Puma,54,Male,16,5,248.94,makeup kit,4.0,0
U1685,P1133,2024-10-23 18:47:00,S4703,click,mobile,Chicago,319.42,20,Sports,Nike,20,Female,14,6,249.13,wireless earphones,,0
U1078,P0753,2024-12-24 08:09:00,S6044,view,mobile,New York,403.54,5,Apparel,Sony,39,Male,54,23,244.12,blender,,0
U1662,P1222,2024-07-01 10:43:00,S6324,click,mobile,Miami,306.08,30,Sports,Nike,46,Male,57,27,282.33,blender,4.0,0
U2993,P1479,2024-04-17 07:23:00,S0293,click,mobile,Chicago,142.58,5,Sports,Nike,64,Female,17,21,121.28,makeup kit,,0
U0513,P0710,2024-07-29 12:12:00,S4345,view,mobile,Los Angeles,33.97,10,Home,Puma,24,Female,20,11,216.34,wireless earphones,3.0,0
U2080,P0269,2024-08-29 23:30:00,S2609,view,mobile,New York,393.46,25,Sports,Puma,47,Female,93,13,208.22,smartphone,1.0,0
U2008,P1787,2024-12-18 12:13:00,S4735,view,mobile,Los Angeles,87.28,15,Sports,Apple,51,Female,98,28,161.03,laptop,4.0,0
U1308,P0443,2024-01-21 06:50:00,S0549,view,desktop,Los Angeles,119.86,0,Sports,Nike,21,Female,35,19,235.3,blender,,0
U1448,P0942,2024-12-29 12:50:00,S0535,view,desktop,Miami,490.37,20,Sports,Apple,23,Female,62,15,212.3,blender,3.0,0
U3227,P0549,2024-04-24 17:28:00,S9221,view,desktop,New York,226.08,10,Electronics,Adidas,47,Female,63,23,201.99,blender,4.0,0
U1295,P0484,2024-06-26 07:23:00,S6384,view,mobile,Houston,421.18,10,Electronics,Apple,53,Male,14,1,241.31,wireless earphones,,0
U2749,P0958,2024-11-23 03:03:00,S1463,view,mobile,Miami,186.61,30,Sports,Nike,57,Male,6,28,127.97,makeup kit,4.0,0
U2805,P1727,2024-05-28 16:46:00,S1464,click,tablet,Houston,270.37,15,Sports,Adidas,60,Female,81,38,223.71,wireless earphones,4.0,0
U0446,P0511,2024-01-13 21:32:00,S3339,view,tablet,New York,269.72,10,Home,Adidas,33,Male,14,12,237.66,basketball,,0
U3698,P0202,2024-03-04 11:59:00,S1244,click,mobile,Los Angeles,240.92,0,Apparel,Nike,39,Male,99,25,284.3,running shoes,,0
U1015,P1412,2024-09-13 04:58:00,S3592,view,desktop,New York,259.91,15,Home,Apple,45,Male,18,20,240.96,sofa,2.0,0
U2983,P0486,2024-05-04 12:02:00,S0577,click,desktop,Chicago,36.78,20,Sports,Apple,41,Male,53,40,147.76,basketball,,0
U2207,P1116,2024-06-30 16:12:00,S0115,view,mobile,Miami,110.36,30,Sports,Samsung,55,Male,35,28,188.9,smartphone,3.0,0
U0563,P1323,2024-11-19 01:56:00,S1546,view,mobile,New York,282.99,15,Beauty,Nike,26,Male,8,1,139.45,makeup kit,,0
U3028,P1751,2024-06-04 00:29:00,S8011,add_to_cart,mobile,Miami,243.8,25,Beauty,Samsung,21,Male,91,42,266.82,sofa,2.0,0
U4010,P1653,2024-02-13 10:21:00,S9699,view,mobile,Houston,354.94,30,Apparel,LG,37,Male,1,30,28.64,smartphone,3.0,0
U2751,P1783,2024-04-09 10:44:00,S5831,view,desktop,Los Angeles,394.26,30,Apparel,Puma,46,Female,27,6,265.39,sofa,5.0,0
U4254,P0041,2024-07-24 22:15:00,S2681,add_to_cart,mobile,New York,105.77,15,Sports,LG,57,Female,86,18,17.31,sofa,,0
U1383,P1193,2024-09-29 05:47:00,S7577,view,desktop,New York,20.27,0,Home,LG,38,Female,13,25,24.41,laptop,,0
U3463,P0466,2024-07-31 06:09:00,S6072,view,mobile,Houston,393.06,30,Apparel,Sony,46,Female,79,49,218.55,wireless earphones,4.0,0
U0694,P1891,2024-01-19 15:53:00,S9704,click,mobile,Los Angeles,367.53,5,Sports,Nike,39,Male,30,1,150.68,sofa,,0
U4411,P0600,2024-01-03 07:38:00,S0696,view,mobile,Miami,199.75,30,Home,Puma,33,Female,32,10,37.33,blender,1.0,0
U2154,P1439,2024-03-01 13:14:00,S5284,view,desktop,New York,59.95,15,Apparel,Samsung,22,Female,3,46,124.92,wireless earphones,,0
U1480,P0259,2024-01-12 21:09:00,S8934,add_to_cart,mobile,Chicago,249.6,0,Home,LG,19,Female,46,38,40.64,wireless earphones,,0
U2410,P0661,2024-07-30 06:43:00,S5262,click,mobile,Houston,417.89,20,Sports,Nike,57,Male,83,47,126.41,basketball,3.0,0
U1437,P0789,2024-11-07 07:44:00,S2960,view,mobile,Miami,164.43,0,Electronics,Sony,34,Female,98,2,183.48,running shoes,3.0,0
U4667,P1901,2024-10-28 04:12:00,S0396,view,tablet,New York,271.88,30,Sports,Sony,40,Male,75,10,207.64,sofa,,0
U0162,P1526,2024-06-11 19:43:00,S5235,click,mobile,Houston,468.48,5,Apparel,Sony,62,Female,23,6,49.6,basketball,3.0,0
U1461,P1359,2024-04-10 04:20:00,S8541,click,mobile,New York,328.29,30,Beauty,Puma,62,Male,12,21,189.89,makeup kit,5.0,0
U2216,P1711,2024-08-23 01:18:00,S4764,add_to_cart,mobile,Houston,311.7,10,Beauty,Puma,25,Male,0,45,86.11,wireless earphones,,0
U3258,P1863,2024-06-24 18:06:00,S5681,view,desktop,Los Angeles,400.31,5,Electronics,LG,49,Male,3,32,101.04,blender,,0
U3910,P1307,2024-06-05 19:10:00,S4802,click,mobile,Chicago,224.26,30,Beauty,Samsung,63,Female,40,0,62.97,smartphone,5.0,0
U1918,P0396,2024-03-30 18:24:00,S3697,view,mobile,New York,114.37,5,Beauty,Samsung,41,Male,79,40,210.1,wireless earphones,2.0,0
U2516,P1796,2024-07-11 20:31:00,S5937,view,desktop,Miami,45.84,20,Home,Adidas,32,Male,87,7,187.61,blender,4.0,0
U4469,P1712,2024-08-07 01:18:00,S3938,view,tablet,Houston,108.28,30,Sports,Puma,23,Female,36,40,75.4,sofa,4.0,0
U4059,P1433,2024-12-26 16:28:00,S2258,view,tablet,Los Angeles,134.7,5,Sports,Adidas,52,Female,66,21,41.56,laptop,2.0,0
U2246,P0864,2024-01-05 21:10:00,S3237,click,mobile,Houston,64.56,20,Electronics,Apple,25,Male,51,24,214.56,wireless earphones,,0
U0878,P0843,2024-10-09 02:44:00,S8125,view,mobile,Los Angeles,250.45,0,Home,Sony,44,Male,69,12,22.66,sofa,,0
U0519,P1143,2024-06-23 11:30:00,S4852,click,mobile,Los Angeles,193.77,25,Apparel,Puma,36,Female,37,41,83.21,laptop,3.0,0
U1126,P0929,2024-09-16 10:09:00,S3665,view,desktop,Los Angeles,161.8,20,Sports,Apple,56,Female,75,14,81.4,running shoes,,0
U3142,P0486,2024-03-31 18:07:00,S3045,click,mobile,Chicago,7.24,0,Sports,Adidas,22,Female,39,47,152.24,blender,4.0,0
U4962,P0806,2024-09-20 19:03:00,S8537,view,desktop,Miami,354.46,10,Home,LG,24,Male,68,0,256.24,makeup kit,4.0,0
U2945,P1667,2024-03-20 18:59:00,S1545,click,mobile,New York,224.05,10,Apparel,Sony,29,Male,59,42,45.77,running shoes,4.0,0
U0478,P0902,2024-09-06 06:58:00,S6953,view,mobile,Los Angeles,111.46,5,Apparel,Apple,42,Male,83,12,268.78,smartphone,5.0,0
U0022,P1057,2024-11-06 20:52:00,S7503,view,desktop,Los Angeles,497.72,30,Beauty,Puma,58,Male,67,28,231.15,smartphone,4.0,0
U3824,P1473,2024-11-16 08:55:00,S0221,view,mobile,Houston,160.74,30,Electronics,Nike,38,Male,42,33,80.43,laptop,,0
U4817,P1510,2024-09-02 23:03:00,S9503,view,desktop,New York,444.57,15,Electronics,Samsung,21,Male,78,36,182.5,laptop,,0
U2310,P0673,2024-01-08 08:07:00,S3856,click,mobile,Los Angeles,489.41,5,Electronics,Apple,23,Male,0,20,120.11,smartphone,,0
U3718,P0302,2024-09-14 20:56:00,S4861,view,tablet,Chicago,261.12,30,Home,Apple,57,Female,13,33,234.64,smartphone,2.0,0
U1644,P0598,2024-10-28 19:06:00,S0896,purchase,desktop,Miami,490.5,10,Beauty,Puma,30,Female,20,15,168.53,laptop,,1
U4491,P0136,2024-05-10 07:03:00,S5004,click,desktop,Chicago,271.93,0,Home,Apple,63,Female,54,45,125.54,running shoes,4.0,0
U2395,P1928,2024-03-21 17:22:00,S0103,purchase,mobile,Houston,403.27,0,Home,Apple,62,Male,77,23,141.43,blender,5.0,1
U3237,P0898,2024-04-19 14:53:00,S9570,view,mobile,Houston,214.97,20,Home,Puma,29,Female,37,42,153.0,sofa,2.0,0
U3187,P0884,2024-12-09 10:11:00,S0656,click,desktop,Miami,138.71,20,Electronics,Adidas,21,Female,49,32,221.95,blender,3.0,0
U0746,P1102,2024-07-23 00:29:00,S3754,view,mobile,Chicago,253.92,5,Home,Apple,32,Male,55,28,145.76,smartphone,4.0,0
U0349,P0365,2024-06-14 06:21:00,S6384,click,mobile,Chicago,371.67,20,Apparel,Samsung,49,Male,27,25,197.71,laptop,,0
U2473,P0453,2024-10-31 04:10:00,S6124,add_to_cart,desktop,Los Angeles,332.97,15,Apparel,Adidas,44,Female,19,40,98.22,sofa,,0
